chr1	1033938	1034439
chr1	1173942	1174443
chr1	1209027	1209528
chr1	1297394	1297895
chr1	1304606	1305107
chr1	1304681	1305182
chr1	1433081	1433582
chr1	1752782	1753283
chr1	1764673	1765174
chr1	1765001	1765502
chr1	2067972	2068473
chr1	2189840	2190341
chr1	2189849	2190350
chr1	2189870	2190371
chr1	2189886	2190387
chr1	2230314	2230815
chr1	2290285	2290786
chr1	2290571	2291072
chr1	2290759	2291260
chr1	2290766	2291267
chr1	2290847	2291348
chr1	2290861	2291362
chr1	2290868	2291369
chr1	2290878	2291379
chr1	2300916	2301417
chr1	2300990	2301491
chr1	2925753	2926254
chr1	2973441	2973942
chr1	3073391	3073892
chr1	3073406	3073907
chr1	3073439	3073940
chr1	3073452	3073953
chr1	3393726	3394227
chr1	3646914	3647415
chr1	6313222	6313723
chr1	6454566	6455067
chr1	6454574	6455075
chr1	6454583	6455084
chr1	6454592	6455093
chr1	6454599	6455100
chr1	6454754	6455255
chr1	6454778	6455279
chr1	6454785	6455286
chr1	6454791	6455292
chr1	6454801	6455302
chr1	6455096	6455597
chr1	6455121	6455622
chr1	6455126	6455627
chr1	6584596	6585097
chr1	6584819	6585320
chr1	7773819	7774320
chr1	8004933	8005434
chr1	8004948	8005449
chr1	8523044	8523545
chr1	8525282	8525783
chr1	8822615	8823116
chr1	8880138	8880639
chr1	8880150	8880651
chr1	8880161	8880662
chr1	8889778	8890279
chr1	8889885	8890386
chr1	9180138	9180639
chr1	9233237	9233738
chr1	9561427	9561928
chr1	9628581	9629082
chr1	10379310	10379811
chr1	10638527	10639028
chr1	10638814	10639315
chr1	10638834	10639335
chr1	10641961	10642462
chr1	11735589	11736090
chr1	11790911	11791412
chr1	11804850	11805351
chr1	11924127	11924628
chr1	12005604	12006105
chr1	12133030	12133531
chr1	12415463	12415964
chr1	13870846	13871347
chr1	14925181	14925682
chr1	15416945	15417446
chr1	15949462	15949963
chr1	15949561	15950062
chr1	15949712	15950213
chr1	16145037	16145538
chr1	16162315	16162816
chr1	16173520	16174021
chr1	16175535	16176036
chr1	16175550	16176051
chr1	16175712	16176213
chr1	16175766	16176267
chr1	16176147	16176648
chr1	16176227	16176728
chr1	16248383	16248884
chr1	17423379	17423880
chr1	17581127	17581628
chr1	18716678	18717179
chr1	18716715	18717216
chr1	18716739	18717240
chr1	18883271	18883772
chr1	18905053	18905554
chr1	18925254	18925755
chr1	18949891	18950392
chr1	19081024	19081525
chr1	19398008	19398509
chr1	19399575	19400076
chr1	19715624	19716125
chr1	20821307	20821808
chr1	20952977	20953478
chr1	21046107	21046608
chr1	21073058	21073559
chr1	21687133	21687634
chr1	21906115	21906616
chr1	21906124	21906625
chr1	21906155	21906656
chr1	23529977	23530478
chr1	23577231	23577732
chr1	23824559	23825060
chr1	24018809	24019310
chr1	24250409	24250910
chr1	24321604	24322105
chr1	24389311	24389812
